TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
3.12,0,95.5988,no,25-34,unknown,male,Unknown,-9.8986,1.5106,-1.2177,0.0018,0.0764,0.4274,12.1556,0.0001,3.2302,0.4918,-29.1647,0.0844,0,95.0063,0.0005,0.0004,0.0251,0.0002,0.8963,0.0555,0.8476,0.0286,0.0073,0.0007,8.8485,0,98.3664,0,0.0119,1.4138,0.0005,0,0.0118,0.0018,0.0018,0.0018,0.0042,0.0019,0.0001,0,0.0018,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.16,0,95.475,no,25-34,unknown,male,Unknown,-10.7383,1.5217,-1.4292,0.0018,0.0739,0.4276,11.592,0.0001,3.1483,0.4543,-29.0391,0.0856,0,94.1211,0.0007,0.0005,0.0245,0.0001,1.1049,0.0492,0.5374,0.0323,0.0085,0.0007,8.0967,0,98.3628,0,0.0252,2.4345,0.0006,0,0.0106,0.0018,0.0018,0.0018,0.0042,0.0019,0.0001,0,0.0018,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.24,0,96.1524,no,25-34,unknown,male,Unknown,-9.4784,0.1966,-2.4885,0.0018,0.0715,0.4276,11.1225,0.0001,3.0745,0.4111,-29.0016,0.0875,0,93.3049,0.0008,0.0007,0.0252,0.0001,1.4148,0.0429,0.3629,0.031,0.008,0.0009,7.1533,0,98.7391,0,0.0442,3.5137,0.0005,0,0.0152,0.0018,0.0018,0.0018,0.0041,0.002,0.0001,0,0.0018,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.32,0,95.929,no,25-34,unknown,male,Unknown,-10.6866,0.8488,-1.9618,0.0018,0.0668,0.4271,9.8392,0.0001,2.8911,0.3357,-28.4598,0.0884,0,91.1923,0.0009,0.0011,0.0179,0.0001,1.5652,0.0347,0.2753,0.0245,0.0073,0.0009,5.2388,0,98.566,0,0.0568,5.0009,0.0005,0,0.023,0.0018,0.0018,0.0018,0.0036,0.002,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.4,0,96.5613,no,25-34,unknown,male,Unknown,-10.3922,0.3905,-2.5069,0.0018,0.0634,0.427,8.8611,0.0001,2.7482,0.2869,-27.9372,0.0884,0,89.4547,0.001,0.0013,0.0153,0.0001,1.57,0.0246,0.2377,0.0117,0.0073,0.001,3.7555,0,98.6899,0,0.0484,5.775,0.0005,0,0.0307,0.0018,0.0018,0.0018,0.0031,0.0021,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.48,0,96.309,no,25-34,unknown,male,Unknown,-9.7512,0.5914,-1.9748,0.0018,0.0602,0.4271,7.9808,0.0001,2.6142,0.2311,-27.4232,0.0884,0,87.7424,0.0009,0.0012,0.0146,0.0001,1.5634,0.0164,0.1928,0.0074,0.0073,0.001,1.7149,0,98.6369,0,0.0274,7.0758,0.0005,0,0.0356,0.0018,0.0018,0.0018,0.0027,0.0021,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.56,0,96.0246,no,25-34,unknown,male,Unknown,-9.1498,0.8119,-2.3163,0.0018,0.0673,0.427,9.8588,0.0001,2.8984,0.2139,-28.3832,0.0874,0,91.2789,0.0011,0.0011,0.0119,0.0001,1.4111,0.0125,0.1796,0.0053,0.0089,0.001,0.9841,0,98.5764,0,0.0063,4.9314,0.0005,0,0.0393,0.0018,0.0018,0.0018,0.0025,0.0021,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.64,0,97.2645,no,25-34,unknown,male,Unknown,-9.2296,1.5708,-1.8136,0.0018,0.0692,0.4275,10.4666,0.0001,2.9828,0.2062,-28.7027,0.0876,0,92.2647,0.0014,0.0011,0.0117,0.0001,1.4451,0.0124,0.1373,0.0054,0.0072,0.001,0.639,0,98.3469,0,0.005,4.6509,0.0004,0,0.0461,0.0018,0.0018,0.0018,0.0023,0.0022,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.72,0,96.7242,no,25-34,unknown,male,Unknown,-9.2164,-0.6908,-3.3567,0.0018,0.0725,0.4279,11.3573,0.0001,3.1087,0.2012,-29.0496,0.0869,0,93.6843,0.0016,0.0009,0.0123,0.0001,1.3294,0.0142,0.1266,0.0081,0.0078,0.001,0.4067,0,98.61,0,0.0042,4.0146,0.0003,0,0.053,0.0018,0.0018,0.0018,0.0022,0.0022,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.8,0,96.4747,no,25-34,unknown,male,Unknown,-9.4111,-0.7428,-3.1677,0.0018,0.0707,0.4281,10.6765,0.0001,3.0213,0.199,-28.6487,0.086,0,92.7032,0.0018,0.0008,0.0129,0.0001,1.172,0.0161,0.1291,0.0135,0.0099,0.001,0.3045,0,98.5956,0,0.0033,3.9468,0.0004,0,0.0527,0.0018,0.0018,0.0018,0.0021,0.0022,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.88,0,97.207,no,25-34,unknown,male,Unknown,-11.036,-1.0582,-2.6685,0.0018,0.069,0.4283,10.1545,0.0001,2.9491,0.1983,-28.3902,0.0858,0,91.8722,0.0019,0.0008,0.014,0.0001,1.1528,0.0236,0.1397,0.0139,0.0135,0.0008,0.2722,0,98.5056,0,0.0025,3.3133,0.0007,0,0.0528,0.0018,0.0018,0.0018,0.002,0.0023,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
3.96,0,96.6314,no,25-34,unknown,male,Unknown,-10.8614,0.2462,-1.9185,0.0018,0.0646,0.4282,8.8726,0.0001,2.7636,0.1972,-27.712,0.0857,0,89.6431,0.0021,0.0009,0.0152,0.0001,1.1323,0.0365,0.1375,0.012,0.0162,0.0007,0.2178,0,98.7267,0,0.0022,3.246,0.001,0,0.0538,0.0018,0.0018,0.0018,0.0019,0.0023,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.04,0,95.3743,no,25-34,unknown,male,Unknown,-10.4225,1.3717,-1.8911,0.0018,0.0582,0.4274,7.0798,0.0001,2.4856,0.1981,-26.5282,0.0849,0,86.0154,0.002,0.0011,0.0145,0.0001,0.9945,0.0449,0.1525,0.0085,0.0153,0.0006,0.2613,0,98.4104,0,0.0022,3.1276,0.0015,0,0.0601,0.0018,0.0018,0.0018,0.0019,0.0023,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.12,0,95.8215,no,25-34,unknown,male,Unknown,-11.4222,1.1029,-2.2945,0.0018,0.0525,0.4268,5.7722,0.0001,2.2555,0.1979,-25.6238,0.0856,0,82.6996,0.0019,0.0014,0.0156,0.0001,1.1121,0.0638,0.1418,0.0102,0.0189,0.0006,0.2526,0,98.4923,0,0.0018,2.898,0.0026,0,0.0648,0.0018,0.0018,0.0018,0.0019,0.0023,0.0001,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.2,0,96.4563,no,25-34,unknown,male,Unknown,-11.8042,3.2548,-1.4441,0.0018,0.0436,0.4263,4.0418,0.0002,1.9043,0.198,-24.192,0.0881,0,76.9374,0.0021,0.0017,0.018,0.0001,1.5055,0.1153,0.1481,0.0117,0.0324,0.0005,0.2553,0,97.7001,0,0.0012,2.7481,0.0043,0.0001,0.0804,0.0018,0.0018,0.0018,0.0019,0.0023,0.0002,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.28,0,97.605,no,25-34,unknown,male,Unknown,-12.2607,1.643,-1.6303,0.0018,0.0324,0.4265,2.1872,0.0003,1.4335,0.1961,-21.5739,0.0903,0,67.3129,0.002,0.0023,0.029,0.0001,1.8463,0.1883,0.1809,0.0115,0.0431,0.0003,0.165,0,98.3233,0,0.0013,2.616,0.0075,0.0001,0.0685,0.0018,0.0018,0.0018,0.0019,0.0023,0.0003,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.36,0,97.3954,no,25-34,unknown,male,Unknown,-13.3363,2.7181,-0.7215,0.0018,0.0247,0.4264,1.2543,0.0004,1.1105,0.1948,-19.281,0.0928,0,58.6928,0.0023,0.0023,0.0356,0.0001,2.2177,0.2782,0.1974,0.0101,0.0543,0.0003,0.1035,0,97.9293,0,0.0012,2.5151,0.0117,0.0001,0.0607,0.0018,0.0018,0.0018,0.0019,0.0024,0.0004,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.44,0,97.4922,no,25-34,unknown,male,Unknown,-13.2732,3.1195,-0.7329,0.0018,0.0208,0.427,0.8999,0.0005,0.9503,0.1942,-18.0793,0.0965,0,53.449,0.0024,0.0028,0.0373,0.0001,2.7622,0.2611,0.2229,0.0078,0.038,0.0003,0.073,0,97.7601,0,0.0014,2.8985,0.0104,0.0002,0.0617,0.0018,0.0018,0.0018,0.0019,0.0024,0.0005,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.52,0,97.4993,no,25-34,unknown,male,Unknown,-13.101,1.9875,-1.6849,0.0018,0.0181,0.4272,0.6917,0.0006,0.8406,0.1938,-17.1238,0.0992,0,49.3213,0.0025,0.0027,0.038,0.0001,3.1577,0.2872,0.2594,0.0083,0.0303,0.0002,0.0569,0,98.2058,0,0.0015,2.9608,0.0119,0.0003,0.0593,0.0018,0.0018,0.0018,0.0019,0.0025,0.0006,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.6,0,96.8937,no,25-34,unknown,male,Unknown,-12.3331,3.5334,-0.2071,0.0018,0.0136,0.4277,0.3716,0.0009,0.6352,0.1934,-14.3904,0.1001,0,39.9124,0.0029,0.0029,0.0487,0.0001,3.2685,0.307,0.2939,0.0107,0.0295,0.0002,0.0369,0,97.5715,0,0.0017,3.2385,0.013,0.0005,0.0565,0.0018,0.0018,0.0018,0.0019,0.0026,0.0009,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.68,0,97.8563,no,25-34,unknown,male,Unknown,-13.9621,0.8873,-1.3257,0.0018,0.0081,0.4305,0.1167,0.0018,0.3775,0.1931,-9.1691,0.1005,0,22.4845,0.0027,0.0036,0.0925,0.0001,3.2877,0.2296,0.3096,0.0109,0.0148,0.0002,0.0218,88.4457,98.555,0,0.0041,4.6756,0.0108,0.0007,0.0558,0.0018,0.0018,0.0018,0.0019,0.0026,0.0018,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.76,0,98.6233,no,25-34,unknown,male,Unknown,-14.9345,2.681,0.0596,0.0018,0.0065,0.432,0.072,0.0024,0.3034,0.193,-7.0535,0.1017,0,15.1738,0.0027,0.0044,0.1131,0.0001,3.4341,0.1319,0.2991,0.0068,0.0068,0.0002,0.0162,97.8341,97.9443,0,0.0102,6.0775,0.0068,0.0007,0.0654,0.0018,0.0018,0.0018,0.0019,0.0027,0.0024,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.84,0,97.2982,no,25-34,unknown,male,Unknown,-13.4673,5.3564,1.4208,0.0018,0.0061,0.4297,0.0622,0.0026,0.2845,0.1931,-6.2794,0.1005,0,13.0274,0.0029,0.0042,0.0697,0.0001,3.311,0.0604,0.291,0.0041,0.0028,0.0002,0.0214,0,96.5401,0,0.0073,5.8278,0.0033,0.0007,0.0788,0.0018,0.0018,0.0018,0.0019,0.0028,0.0026,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
4.92,0,96.9857,no,25-34,unknown,male,Unknown,-14.1524,4.7362,1.5317,0.0018,0.0057,0.4277,0.0531,0.0029,0.266,0.1932,-5.3145,0.0976,0,10.7788,0.003,0.0052,0.0319,0.0001,2.9376,0.0278,0.2518,0.0033,0.0013,0.0002,0.0233,0,96.9313,0,0.0069,6.2204,0.0017,0.0005,0.0971,0.0018,0.0018,0.0018,0.0019,0.0029,0.0029,0,0.0021,2.2978,2.2978,0.0018,0.028,0,0,1,1
5,0,97.4607,no,25-34,unknown,male,Unknown,-14.1727,5.3645,1.7637,0.0018,0.0055,0.4269,0.0478,0.0031,0.2542,0.1932,-4.7626,0.0966,0,9.2679,0.0034,0.0054,0.0179,0.0001,2.808,0.0219,0.2217,0.0037,0.0013,0.0002,0.0268,0,96.5347,0,0.005,5.4275,0.0014,0.0006,0.1214,0.0018,0.0018,0.0018,0.0019,0.0029,0.0031,0,0.0023,2.2978,2.2978,0.0018,0.028,0,0,1,1
5.08,0,96.0652,no,25-34,unknown,male,Unknown,-13.5887,4.6934,1.134,0.0018,0.0053,0.4269,0.0441,0.0032,0.2455,0.1934,-4.3165,0.0957,0,8.1086,0.0035,0.0073,0.017,0.0001,2.6698,0.0145,0.1755,0.0047,0.0011,0.0002,0.0346,0,96.9567,0,0.0045,5.5816,0.0014,0.0006,0.1178,0.0018,0.0018,0.0018,0.0019,0.003,0.0032,0,0.0026,2.2978,2.2978,0.0018,0.028,0,0,1,1
5.16,0,97.6694,no,25-34,unknown,male,Unknown,-12.932,3.5505,1.0412,0.0018,0.006,0.4267,0.0576,0.0027,0.2764,0.1933,-5.5761,0.0964,0,12.0608,0.004,0.008,0.0134,0.0001,2.7792,0.0092,0.1669,0.0048,0.0007,0.0002,0.0315,0,97.5634,0,0.0027,5.2317,0.001,0.0006,0.1428,0.0018,0.0018,0.0018,0.0019,0.003,0.0027,0,0.0028,2.2978,2.2978,0.0018,0.028,0,0,1,1
5.24,0,98.6138,no,25-34,unknown,male,Unknown,-14.1438,2.7585,1.5966,0.0018,0.0074,0.4268,0.0905,0.0021,0.3391,0.1933,-7.5599,0.0958,0,18.8962,0.0056,0.0055,0.0151,0.0001,2.683,0.008,0.155,0.0051,0.0008,0.0002,0.0309,0,97.9129,0,0.001,3.5172,0.0011,0.0007,0.1379,0.0018,0.0018,0.0018,0.0019,0.0031,0.0021,0,0.0029,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.28,0,97.4932,no,25-34,unknown,male,Unknown,-13.1091,2.4533,1.533,0.0018,0.0092,0.4268,0.145,0.0015,0.4196,0.1935,-9.6241,0.0951,0,26.0161,0.0067,0.0042,0.0162,0.0001,2.5795,0.0075,0.1587,0.0062,0.001,0.0002,0.0386,0,98.0341,0,0.0003,2.553,0.0017,0.0009,0.1268,0.0018,0.0018,0.0018,0.0019,0.0031,0.0015,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.36,0,98.6186,no,25-34,unknown,male,Unknown,-14.2405,0.8526,0.487,0.0018,0.0107,0.427,0.2002,0.0012,0.4866,0.1934,-10.8984,0.093,0,30.975,0.0077,0.0042,0.0187,0.0001,2.2723,0.0085,0.1534,0.0061,0.0012,0.0003,0.0325,0,98.5649,0,0.0003,2.5896,0.0031,0.001,0.1219,0.0018,0.0018,0.0018,0.0019,0.0031,0.0012,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.44,0,98.5144,no,25-34,unknown,male,Unknown,-15.3712,-0.2668,-0.7447,0.0018,0.0125,0.4272,0.2685,0.001,0.5574,0.1934,-12.0149,0.0907,0,35.5253,0.0089,0.0039,0.0237,0.0001,1.9093,0.012,0.1888,0.0122,0.0018,0.0003,0.0328,0,98.7215,0,0.0002,1.9592,0.0057,0.0011,0.1054,0.0018,0.0018,0.0018,0.0019,0.0031,0.001,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.52,0,99.2894,no,25-34,unknown,male,Unknown,-16.183,-0.0027,-1.1521,0.0018,0.0143,0.4275,0.3549,0.0009,0.6339,0.1934,-13.1291,0.089,0,39.8349,0.0096,0.0039,0.0316,0.0001,1.6369,0.0099,0.1644,0.0402,0.0029,0.0003,0.0339,0,98.7865,0,0.0001,1.9442,0.0084,0.0012,0.09,0.0018,0.0018,0.0018,0.0019,0.003,0.0009,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.6,0,98.9982,no,25-34,unknown,male,Unknown,-16.7591,-0.5837,-0.4902,0.0018,0.0171,0.4277,0.5133,0.0007,0.7506,0.1933,-14.6571,0.0873,0,45.5083,0.0102,0.0038,0.0345,0.0001,1.3633,0.0095,0.1752,0.0933,0.0035,0.0003,0.0298,0,98.639,0,0.0002,1.9315,0.0089,0.0013,0.0846,0.0018,0.0018,0.0018,0.0019,0.003,0.0007,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.68,0,100.0448,no,25-34,unknown,male,Unknown,-16.5559,-0.2905,-0.7711,0.0018,0.0155,0.4281,0.4057,0.0008,0.6766,0.1933,-13.4962,0.0863,0,42.0221,0.0107,0.0037,0.0441,0.0001,1.1973,0.0099,0.1741,0.078,0.0068,0.0004,0.0288,0,98.7155,0,0.0002,1.6761,0.0114,0.0013,0.0762,0.0018,0.0018,0.0018,0.0019,0.0029,0.0008,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.76,0,99.1219,no,25-34,unknown,male,Unknown,-16.8848,0.0333,-0.6431,0.0018,0.0173,0.4283,0.5101,0.0007,0.7512,0.1932,-14.4334,0.0853,0,45.5367,0.0101,0.0046,0.0497,0.0001,1.0247,0.0103,0.2175,0.077,0.0093,0.0004,0.0245,0,98.7792,0,0.0001,1.6236,0.0157,0.0016,0.0613,0.0018,0.0018,0.0018,0.0019,0.0028,0.0007,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.84,0,99.1617,no,25-34,unknown,male,Unknown,-14.5255,0.1563,-0.512,0.0018,0.0114,0.431,0.2033,0.0012,0.4976,0.193,-10.2317,0.085,0,31.7242,0.0095,0.006,0.1,0.0001,0.9207,0.0111,0.2714,0.0413,0.0083,0.0003,0.0154,0,98.7491,0,0.0003,1.973,0.0123,0.0021,0.0478,0.0018,0.0018,0.0018,0.0019,0.0027,0.0012,0,0.0028,2.2977,2.2977,0.0018,0.0281,0,0,1,1
5.92,0,99.6528,no,25-34,unknown,male,Unknown,-15.4854,-2.1735,-0.1903,0.0018,0.0095,0.4357,0.1364,0.0016,0.4154,0.1931,-8.519,0.086,0,25.6815,0.0107,0.0069,0.1863,0.0001,1.0088,0.0126,0.3774,0.0256,0.0067,0.0003,0.0182,99.2264,98.1391,0,0.001,2.237,0.0082,0.0034,0.0443,0.0018,0.0018,0.0018,0.0019,0.0026,0.0016,0,0.0027,2.2977,2.2977,0.0018,0.0281,0,0,1,1
6,0,98.2045,no,25-34,unknown,male,Unknown,-14.3396,-0.6021,-0.2097,0.0018,0.0088,0.4474,0.1149,0.0017,0.3847,0.1933,-7.8344,0.0872,0,23.112,0.0094,0.0085,0.3995,0.0001,0.988,0.0122,0.486,0.0126,0.0045,0.0003,0.027,0.0001,98.6341,0,0.0048,3.8841,0.0069,0.0046,0.0377,0.0018,0.0018,0.0018,0.0019,0.0026,0.0017,0,0.0025,2.2977,2.2977,0.0018,0.0281,0,0,1,1
6.08,0,99.4837,no,25-34,unknown,male,Unknown,-12.8568,-0.0825,-0.6028,0.0018,0.0083,0.4416,0.1003,0.0019,0.3618,0.1936,-7.1732,0.0866,0,21.0632,0.0084,0.0086,0.293,0.0001,0.9989,0.0141,0.6414,0.0111,0.003,0.0003,0.0429,0,98.7672,0,0.0063,4.1904,0.0054,0.0056,0.0316,0.0018,0.0018,0.0018,0.0019,0.0025,0.0019,0,0.0024,2.2977,2.2977,0.0018,0.0281,0,0,1,1
6.16,0,99.2805,no,25-34,unknown,male,Unknown,-12.7913,-0.4806,-0.9434,0.0018,0.008,0.4355,0.0931,0.002,0.3503,0.1944,-6.7396,0.0855,0,19.9822,0.0081,0.0078,0.179,0.0001,0.9239,0.0136,0.8442,0.0136,0.0022,0.0003,0.0843,0,98.6664,0,0.0063,4.1633,0.0039,0.0059,0.0302,0.0018,0.0018,0.0018,0.0019,0.0025,0.002,0,0.0022,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.24,0,98.9032,no,25-34,hispanic,male,Unknown,-12.5694,0.313,-0.8658,0.0018,0.007,0.4304,0.0668,0.0024,0.302,0.1948,-5.1376,0.0856,0,15.0215,0.0078,0.006,0.0835,0.0001,0.8272,0.0198,1.0498,0.0172,0.0021,0.0003,0.1035,0,98.7098,0,0.008,3.7471,0.0041,0.0075,0.025,0.0018,0.0018,0.0018,0.002,0.0024,0.0024,0,0.002,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.28,0,97.8389,no,25-34,hispanic,male,Unknown,-12.6659,0.0974,-0.344,0.0018,0.0061,0.43,0.0492,0.0029,0.2633,0.1954,-3.7656,0.0864,0,10.4317,0.007,0.0042,0.0765,0.0001,0.8356,0.0253,1.1784,0.0233,0.0021,0.0003,0.1325,0,98.7636,0,0.009,3.3382,0.004,0.0076,0.0214,0.0018,0.0018,0.0018,0.002,0.0023,0.0029,0,0.002,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.36,0,98.6974,no,25-34,hispanic,male,Unknown,-13.7318,-0.9256,-0.5964,0.0018,0.0065,0.4301,0.0561,0.0027,0.2797,0.1954,-4.313,0.0871,0,12.4475,0.0072,0.0037,0.0788,0.0001,0.7443,0.0205,1.2968,0.0382,0.0037,0.0003,0.1315,0,98.5441,0,0.0038,2.3702,0.0062,0.0068,0.0199,0.0018,0.0018,0.0018,0.002,0.0023,0.0027,0,0.002,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.44,0,97.8202,no,25-34,hispanic,male,Unknown,-13.9066,0.1646,-0.006,0.0018,0.0062,0.4303,0.0517,0.0028,0.2698,0.1947,-3.9426,0.088,0,11.2506,0.0057,0.0033,0.0836,0.0001,0.7136,0.0192,1.4337,0.0603,0.0057,0.0003,0.1,0,98.7471,0,0.0014,2.075,0.0127,0.0067,0.0177,0.0018,0.0018,0.0018,0.002,0.0022,0.0028,0,0.002,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.52,0,98.8548,no,25-34,hispanic,male,Unknown,-15.1294,0.0607,-0.2312,0.0018,0.0059,0.4325,0.0457,0.0031,0.2552,0.1939,-3.4164,0.088,0,9.3839,0.0068,0.003,0.127,0.0002,0.7276,0.0182,1.3813,0.0642,0.0098,0.0004,0.0601,0,98.7725,0,0.0004,1.3447,0.016,0.0062,0.0193,0.0018,0.0018,0.0018,0.0021,0.0022,0.0031,0,0.002,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.6,0,98.6036,no,25-34,hispanic,male,Unknown,-15.029,0.6507,-0.3876,0.0018,0.0053,0.4323,0.0368,0.0035,0.2314,0.1934,-2.4519,0.0889,0,6.115,0.0073,0.0027,0.1231,0.0002,0.7593,0.0204,1.5387,0.0461,0.0124,0.0003,0.0374,0,98.6209,0,0.0004,1.205,0.0214,0.0061,0.0198,0.0018,0.0018,0.0018,0.0021,0.0022,0.0035,0,0.002,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.68,0,98.4875,no,25-34,hispanic,male,Unknown,-13.4264,2.2644,-0.3963,0.0018,0.005,0.4306,0.0326,0.0038,0.2189,0.1933,-1.9823,0.0886,0,4.2574,0.0066,0.0027,0.0912,0.0001,0.9172,0.0261,1.5229,0.0183,0.0114,0.0003,0.0279,0,98.1056,0,0.0003,1.1419,0.0246,0.0057,0.0217,0.0018,0.0018,0.0018,0.0022,0.0022,0.0038,0,0.002,2.2977,2.2977,0.0018,0.028,0,0,1,1
6.76,0,97.8863,no,25-34,hispanic,male,Unknown,-12.8617,2.0794,-0.5159,0.0018,0.0051,0.4285,0.0345,0.0037,0.2238,0.1933,-2.3399,0.087,0,4.9954,0.0061,0.0027,0.05,0.0001,1.1465,0.0231,1.3088,0.0116,0.0085,0.0003,0.0311,0,98.1731,0,0.0003,1.2474,0.0184,0.005,0.0237,0.0018,0.0018,0.0018,0.0022,0.0022,0.0037,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
6.84,0,98.0936,no,25-34,hispanic,male,Unknown,-11.457,1.8379,-0.5907,0.0018,0.0053,0.4273,0.0393,0.0034,0.2362,0.1933,-3.1375,0.0883,0,6.8054,0.0055,0.0028,0.026,0.0001,1.5325,0.0178,1.0907,0.0071,0.0063,0.0002,0.0314,0,98.2578,0,0.0003,1.2982,0.0114,0.0042,0.0283,0.0018,0.0018,0.0018,0.0022,0.0022,0.0034,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
6.92,0,97.1746,no,25-34,hispanic,male,Unknown,-9.7572,0.3394,-1.9223,0.0018,0.0056,0.427,0.0467,0.0031,0.254,0.1937,-4.1778,0.0912,0,9.2214,0.0053,0.0018,0.0185,0.0001,1.9887,0.021,0.7774,0.008,0.003,0.0003,0.0492,0,98.7031,0,0.0003,1.2724,0.0059,0.0032,0.03,0.0018,0.0018,0.0018,0.0022,0.0022,0.0031,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
7,0,98.8076,no,25-34,hispanic,male,Unknown,-10.8429,-0.5349,-2.966,0.0018,0.007,0.4268,0.075,0.0023,0.3145,0.1937,-6.2733,0.0907,0,16.3695,0.005,0.0014,0.0181,0.0001,1.9164,0.0233,0.6239,0.0113,0.004,0.0003,0.0494,0,98.6521,0,0.0003,1.1743,0.0037,0.0027,0.0264,0.0018,0.0018,0.0018,0.0022,0.0022,0.0023,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
7.08,0,97.9775,no,25-34,hispanic,male,Unknown,-10.1631,-1.3857,-2.3266,0.0018,0.0099,0.4268,0.1651,0.0014,0.4468,0.1946,-9.9848,0.0924,0,28.1135,0.0048,0.001,0.0174,0.0001,2.1819,0.0245,0.447,0.0204,0.0034,0.0003,0.0958,0,98.406,0,0.0003,1.13,0.0019,0.002,0.0249,0.0018,0.0018,0.0018,0.0022,0.0023,0.0014,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
7.16,0,97.7359,no,25-34,hispanic,male,Unknown,-9.5418,-2.5435,-2.6475,0.0018,0.016,0.4268,0.4737,0.0007,0.718,0.1955,-14.6865,0.0917,0,44.0181,0.0043,0.0009,0.018,0.0001,2.0767,0.0231,0.4303,0.0336,0.0041,0.0003,0.1391,0,97.999,0,0.0003,1.1615,0.001,0.0017,0.0251,0.0018,0.0018,0.0018,0.0022,0.0023,0.0007,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
7.24,0,97.4751,no,25-34,hispanic,male,Unknown,-10.6332,-2.2601,-2.2553,0.0018,0.0215,0.4269,0.8985,0.0005,0.9591,0.1955,-17.5073,0.0907,0,53.7495,0.0046,0.0007,0.0209,0.0001,1.9226,0.0197,0.3858,0.06,0.0073,0.0004,0.1356,0,98.1071,0,0.0003,1.0733,0.001,0.0014,0.0227,0.0018,0.0018,0.0018,0.0022,0.0023,0.0005,0,0.002,2.2978,2.2978,0.0018,0.028,0,0,1,1
7.28,0,97.5191,no,25-34,hispanic,male,Unknown,-10.9908,-3.3956,-2.6922,0.0018,0.0224,0.4271,0.978,0.0005,0.9978,0.1955,-17.8314,0.09,0,55.0815,0.0044,0.0008,0.0271,0.0001,1.8043,0.0189,0.3222,0.0709,0.0108,0.0005,0.1352,0,97.636,0,0.0002,1.0524,0.0011,0.001,0.0226,0.0018,0.0018,0.0018,0.0022,0.0024,0.0005,0,0.0019,2.2978,2.2978,0.0018,0.028,0,0,1,1
