,TimeStamp,interocularDistance,glasses,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk.1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
1157,69.76,101.05,1,-17.0001,-10.7719,-2.487,0.0018,0.0046,0.4283,0.0241,0.0045,0.1937,0.1943,-0.1172,0.0844,0.0,0.0138,0.2525,0.1346,0.0296,0.0249,0.0016,0.0727,0.6736,0.0752,0.0013,0.0108,0.0551,0.0,90.4273,0.0011,0.001,0.0084,0.1412,0.0034,5.7198,0.0018,0.0018,0.0018,0.003,0.0018,0.0045,0.0,0.0018,2.2979,2.2979,0.0018,0.0331,0,0,1,1
1158,69.8,101.5661,1,-16.4369,-11.1255,-2.5278,0.0018,0.0046,0.4284,0.0242,0.0045,0.1938,0.1946,-0.122,0.0836,0.0,0.0293,0.3038,0.1745,0.0313,0.0221,0.0019,0.0548,0.494,0.055999999999999994,0.0012,0.0098,0.0651,0.0,89.7972,0.001,0.0019,0.0087,0.1249,0.0039,5.7197,0.0018,0.0018,0.0018,0.0029,0.0018,0.0045,0.0,0.0018,2.2979,2.2979,0.0018,0.0332,0,0,1,1
1159,69.88,102.0944,1,-18.1322,-8.312999999999999,-2.1306,0.0018,0.0047,0.4285,0.0244,0.0045,0.1939,0.1955,-0.1635,0.0835,0.0,0.0985,0.3961,0.2789,0.0328,0.02,0.0021,0.0324,0.3766,0.0459,0.001,0.009000000000000001,0.0865,0.0,93.9198,0.0007,0.0033,0.0082,0.1407,0.004,5.877999999999999,0.0018,0.0018,0.0018,0.0028,0.0018,0.0045,0.0,0.0018,2.2979,2.2979,0.0018,0.0332,0,0,1,1
1160,69.92,100.4624,1,-18.2165,-7.3014,-2.2145,0.0018,0.0048,0.4288,0.0249,0.0046,0.1939,0.1965,-0.2531,0.0832,0.0,0.2609,0.461,0.4188,0.0378,0.0184,0.0023,0.0237,0.271,0.0475,0.0009,0.0079,0.1096,0.0,94.9775,0.0005,0.0053,0.0087,0.1285,0.0041,5.9263,0.0018,0.0018,0.0018,0.0027,0.0018,0.0046,0.0,0.0018,2.2979,2.2979,0.0018,0.0333,0,0,1,1
1161,69.96,101.47399999999999,1,-16.4713,-8.4921,-1.9565,0.0017,0.0049,0.429,0.0259,0.0045,0.1954,0.1978,-0.4293,0.0836,0.0,0.6909,0.5660000000000001,0.5836,0.0398,0.0181,0.0024,0.0168,0.2096,0.0475,0.0009,0.0069,0.1465,0.0,93.712,0.0005,0.0081,0.0095,0.1057,0.0041,6.1191,0.0018,0.0018,0.0018,0.0026,0.0018,0.0045,0.0,0.0018,2.2978,2.2978,0.0018,0.0334,0,0,1,1
1162,70.0,101.1413,1,-16.7412,-8.4423,-1.9163,0.0017,0.005,0.4293,0.0274,0.0044,0.1997,0.1991,-0.6901,0.084,0.0,1.4413,0.69,0.6995,0.0428,0.0168,0.0024,0.0106,0.168,0.0539,0.0009,0.0061,0.1879,0.0,93.7705,0.0004,0.0082,0.0096,0.0924,0.0041,6.0621,0.0018,0.0018,0.0018,0.0026,0.0018,0.0044,0.0,0.0018,2.2978,2.2978,0.0018,0.0335,0,0,1,1
1163,70.04,101.2864,1,-17.2578,-9.0133,-3.3343,0.0017,0.0051,0.4293,0.0285,0.0043,0.2016,0.2004,-0.8652,0.0843,0.0,1.9474,0.6718,0.7785,0.0411,0.0164,0.0025,0.0095,0.1383,0.0594,0.0008,0.0055,0.2319,0.0,93.069,0.0004,0.0099,0.0104,0.0978,0.0041,6.1473,0.0018,0.0018,0.0018,0.0025,0.0018,0.0043,0.0,0.0018,2.2978,2.2978,0.0018,0.0336,0,0,1,1
1164,70.08,101.76299999999999,1,-17.4306,-8.7212,-2.9009,0.0017,0.0055,0.4295,0.0327,0.004,0.2131,0.2024,-1.4880000000000002,0.0849,0.0,3.9175,0.7328,0.8909999999999999,0.0404,0.0158,0.0026,0.0068,0.1154,0.0617,0.0007,0.0048,0.3088,0.0,93.4365,0.0003,0.013000000000000001,0.0111,0.0919,0.0041,6.0849,0.0018,0.0018,0.0018,0.0025,0.0018,0.004,0.0,0.0019,2.2978,2.2978,0.0018,0.0337,0,0,1,1
1165,70.12,101.6637,1,-17.0225,-8.262,-2.4979,0.0017,0.0063,0.4296,0.0435,0.0035,0.2381,0.2064,-2.7705,0.086,0.0,7.9853,0.7613,1.0945,0.0395,0.0156,0.0028,0.0047,0.1052,0.0753,0.0007,0.0042,0.4552,0.0,93.9778,0.0003,0.0178,0.0141,0.079,0.0041,5.9702,0.0018,0.0018,0.0018,0.0024,0.0018,0.0035,0.0,0.0019,2.2978,2.2978,0.0018,0.0338,0,0,1,1
1166,70.16,101.429,1,-17.2327,-8.2032,-2.6538,0.0016,0.0076,0.4299,0.0653,0.0028,0.2814,0.2096,-4.5899,0.087,0.0,13.8862,0.7726,1.2615,0.0396,0.0145,0.0029,0.0037,0.0883,0.0747,0.001,0.0035,0.5711,0.0,94.044,0.0003,0.0183,0.017,0.0725,0.0043,5.8527,0.0018,0.0018,0.0018,0.0024,0.0018,0.0028,0.0,0.0019,2.2978,2.2978,0.0018,0.0339,0,0,1,1
1167,70.24,100.4038,1,-18.073,-8.3471,-2.7426,0.0016,0.0135,0.4301,0.2289,0.0013,0.4877,0.218,-10.2513,0.0883,0.0,32.5499,0.8420000000000001,1.4525,0.0346,0.013000000000000001,0.0032,0.0031,0.0774,0.1137,0.0013,0.003,0.9073,0.0,93.8808,0.0002,0.0273,0.0209,0.0795,0.0046,5.5252,0.0018,0.0018,0.0018,0.0023,0.0018,0.0013,0.0,0.0019,2.2978,2.2978,0.0018,0.034,0,0,1,1
1168,70.28,101.3644,1,-17.0358,-7.591,-1.8149,0.0016,0.0182,0.4305,0.4388,0.0009,0.6527,0.2241,-13.2053,0.0889,0.0,42.3061,0.9353,1.5216,0.0328,0.0124,0.0035,0.0031,0.07400000000000001,0.1325,0.0016,0.0025,1.1551,0.0,94.6939,0.0002,0.023,0.0229,0.0941,0.0045,5.1618,0.0018,0.0017,0.0018,0.0023,0.0018,0.0009,0.0,0.0019,2.2978,2.2978,0.0018,0.034,0,0,1,1
1169,70.32,101.477,1,-15.7067,-6.9987,-1.9298,0.0016,0.024,0.4314,0.7972,0.0006,0.8489,0.2348,-15.9233,0.0898,0.0,51.2239,1.0194,1.6373,0.033,0.0118,0.004,0.0029,0.0665,0.1613,0.0016,0.0022,1.5745,0.0,95.2586,0.0003,0.025,0.0265,0.12300000000000001,0.0048,4.8641,0.0018,0.0017,0.0018,0.0022,0.0018,0.0006,0.0,0.0019,2.2978,2.2978,0.0018,0.034,0,0,1,1
1170,70.36,101.454,1,-15.8022,-8.082,-2.9188,0.0016,0.0259,0.4327,0.9356,0.0005,0.9128,0.2348,-16.6576,0.0901,0.0,53.6305,1.0804,1.6714,0.0346,0.0103,0.0046,0.0029,0.0555,0.166,0.0018,0.0019,1.5718,0.0,94.1783,0.0004,0.0245,0.0283,0.1269,0.0051,4.5033,0.0018,0.0017,0.0018,0.0022,0.0018,0.0005,0.0,0.0019,2.2978,2.2978,0.0018,0.034,0,0,1,1
1171,70.4,100.5433,1,-17.3934,-6.7529,-1.6897,0.0016,0.0309,0.4332,1.3541,0.0004,1.0845,0.2502,-18.3502,0.0903,0.0,59.2467,1.2502,1.7193,0.0306,0.0096,0.0055,0.0028,0.0539,0.1543,0.0021,0.0018,2.1613,0.0,95.4757,0.0005,0.0283,0.0308,0.1228,0.005,4.188,0.0018,0.0017,0.0018,0.0021,0.0018,0.0004,0.0,0.0019,2.2978,2.2978,0.0018,0.034,0,0,1,1
1172,70.44,101.0571,1,-16.1538,-5.6994,-1.5656,0.0016,0.0377,0.4353,2.0828,0.0003,1.3229,0.2605,-20.3221,0.0905,0.0,65.8496,1.2853,1.6976,0.0364,0.0092,0.006,0.0027,0.0462,0.1373,0.0023,0.0016,2.5454,0.0,96.3035,0.0007,0.0295,0.0337,0.1267,0.005,3.9507,0.0017,0.0017,0.0018,0.0021,0.0018,0.0003,0.0,0.0019,2.2978,2.2978,0.0018,0.034,0,0,1,1
1173,70.48,100.4258,1,-16.6399,-5.0915,-1.6836,0.0016,0.0434,0.4372,2.8231,0.0003,1.5088,0.2691,-21.7124,0.0936,0.0,70.4434,1.2715,1.7603,0.0378,0.0087,0.0066,0.0025,0.0403,0.1143,0.0021,0.0015,2.8418,0.0,96.7128,0.0007,0.0305,0.037000000000000005,0.14400000000000002,0.0049,3.6896,0.0017,0.0017,0.0018,0.002,0.0018,0.0003,0.0,0.0019,2.2978,2.2978,0.0018,0.0339,0,0,1,1
1174,70.56,100.63,1,-16.3578,-5.9654,-2.2428,0.0016,0.0526,0.4376,4.2013,0.0002,1.8736,0.3146,-23.6167,0.0942,0.0,76.9339,1.5753,1.5869,0.0392,0.0084,0.0074,0.0022,0.0403,0.1312,0.0022,0.0014,4.3453,0.0,96.1094,0.0009,0.0227,0.0395,0.1704,0.0052,3.4962,0.0017,0.0017,0.0018,0.002,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0339,0,0,1,1
1175,70.6,100.6778,1,-16.9844,-4.7093,-2.0629,0.0016,0.0532,0.4383,4.2345,0.0002,1.9356,0.3429,-23.6953,0.0955,0.0,77.3118,1.855,1.4565,0.0372,0.0085,0.0071,0.0017,0.0401,0.1429,0.002,0.0014,5.1818,0.0,96.9473,0.0009,0.0175,0.0386,0.1493,0.005,3.3215,0.0017,0.0017,0.0018,0.002,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0338,0,0,1,1
1176,70.64,102.2245,1,-15.9751,-6.3896,-2.5203,0.0016,0.0536,0.4408,4.2451,0.0002,1.9722,0.374,-23.7313,0.0991,0.0,77.4928,2.0533,1.3935,0.0462,0.0089,0.0068,0.0017,0.0405,0.129,0.0019,0.0014,6.0142,0.0,95.7794,0.001,0.0166,0.0401,0.1446,0.0048,3.2733,0.0017,0.0017,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0337,0,0,1,1
1177,70.68,102.5688,1,-17.2894,-6.2221,-3.2939,0.0015,0.0533,0.4423,4.021,0.0002,1.9934,0.4336,-23.5213,0.1022,0.0,76.8938,2.5574,1.3319,0.0417,0.0091,0.0068,0.0016,0.0436,0.0948,0.0015,0.0013,7.4223,0.0,95.9128,0.0012,0.0148,0.0422,0.135,0.0045,3.0531,0.0017,0.0016,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0336,0,0,1,1
1178,70.72,102.68299999999999,1,-15.7342,-6.3648,-2.7251,0.0015,0.0522,0.4446,3.7861,0.0002,1.9671,0.4517,-23.2562,0.1061,0.0,76.0459,2.7758,1.3157,0.047,0.0097,0.0072,0.0017,0.0495,0.0617,0.0015,0.0013,7.8108,0.0,95.7994,0.0013,0.0128,0.0436,0.11900000000000001,0.0042,2.7496,0.0017,0.0016,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0335,0,0,1,1
1179,70.76,102.9389,1,-16.3147,-6.8014,-3.0443,0.0015,0.0495,0.4466,3.305,0.0002,1.8928,0.4485,-22.6519,0.1099,0.0,74.1207,3.05,1.2367,0.0457,0.0119,0.0072,0.0018,0.0658,0.0475,0.0015,0.0014,7.7589,0.0,95.4336,0.0014,0.011000000000000001,0.0451,0.0982,0.0042,2.6759,0.0017,0.0016,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0333,0,0,1,1
1180,70.8,102.3917,1,-18.9723,-4.3346,-2.8999,0.0015,0.0486,0.45,3.1183,0.0002,1.8552,0.4811,-22.3993,0.1161,0.0,73.2309,3.2328,1.2848,0.0515,0.0133,0.0076,0.002,0.0877,0.0346,0.0014,0.0015,8.413,0.0,97.1615,0.0015,0.0113,0.0497,0.1041,0.0041,2.6818,0.0017,0.0016,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0332,0,0,1,1
1181,70.88,101.9353,1,-18.3757,-5.7078,-2.7428,0.0015,0.047,0.4537,2.9163,0.0002,1.8105,0.6384,-22.0935,0.1225,0.0,72.2708,3.2258,1.2129,0.0607,0.0157,0.0078,0.002,0.1149,0.026000000000000002,0.0011,0.0017,11.1024,0.0,96.2975,0.0013,0.01,0.0526,0.0848,0.004,2.6186,0.0017,0.0016,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.033,0,0,1,1
1182,70.92,102.03399999999999,1,-18.1683,-5.961,-3.3262,0.0015,0.0456,0.4565,2.8606,0.0002,1.7214,0.6797,-21.9473,0.1278,0.0,71.6652,2.6693,1.3031,0.0681,0.0182,0.0077,0.0022,0.1395,0.0353,0.0011,0.0018,11.6804,0.0,96.1127,0.0013,0.0083,0.055,0.09699999999999999,0.0039,2.4966,0.0017,0.0016,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2978,2.2978,0.0018,0.0328,0,0,1,1
1183,70.96,101.8595,1,-18.3814,-5.7928,-3.1639999999999997,0.0015,0.0433,0.4584,2.5622,0.0002,1.6223,0.7845,-21.4387,0.1314,0.0,69.8861,2.5891,1.3519,0.0717,0.0213,0.0089,0.0025,0.1832,0.0534,0.001,0.0021,13.0319,0.0,96.2364,0.0014,0.0062,0.0551,0.1133,0.0038,2.5768,0.0016,0.0016,0.0018,0.0019,0.0018,0.0002,0.0,0.0019,2.2979,2.2979,0.0018,0.0327,0,0,1,1
1184,71.0,101.5227,1,-17.2226,-6.3268,-3.0835,0.0015,0.0427,0.4614,2.4742,0.0003,1.5907,0.9728,-21.2959,0.1371,0.0,69.3012,2.6060000000000003,1.4063,0.0808,0.0256,0.0095,0.0028,0.2312,0.0832,0.001,0.0024,15.0647,0.0,95.8299,0.0017,0.0056,0.0537,0.1047,0.0038,2.5858,0.0016,0.0016,0.0018,0.0019,0.0018,0.0003,0.0,0.0019,2.2979,2.2979,0.0018,0.0325,0,0,1,1
1185,71.04,101.8552,1,-17.265,-5.597,-3.0474,0.0015,0.0423,0.4636,2.4316,0.0003,1.5621,0.9032,-21.2066,0.1423,0.0,68.9253,2.5552,1.4835,0.0803,0.028999999999999998,0.0112,0.0027,0.2755,0.0742,0.0011,0.0027,14.3461,0.0,96.3757,0.0018,0.0047,0.0513,0.1023,0.0038,2.6719,0.0016,0.0015,0.0018,0.0019,0.0018,0.0003,0.0,0.0019,2.2979,2.2979,0.0018,0.0323,0,0,1,1
1186,71.08,101.7695,1,-17.3797,-6.4587,-2.8735,0.0015,0.0404,0.4648,2.2042,0.0003,1.4491,0.6824,-20.7252,0.1453,0.0,67.1121,2.367,1.6915,0.0775,0.0328,0.0119,0.0033,0.32,0.0703,0.0013,0.0029,11.6507,0.0,95.7232,0.0019,0.0045,0.0526,0.0925,0.0038,2.6956,0.0016,0.0015,0.0018,0.0019,0.0018,0.0003,0.0,0.0019,2.2979,2.2979,0.0018,0.0321,0,0,1,1
1187,71.12,102.3057,1,-17.9931,-6.4888,-3.2581,0.0015,0.0394,0.4664,2.0967,0.0003,1.3894,0.6416,-20.4805,0.1491,0.0,66.1505,2.2529,1.8265,0.078,0.0375,0.0125,0.0042,0.3603,0.0696,0.0015,0.0033,11.0424,0.0,95.6985,0.0022,0.0044,0.0549,0.0915,0.0036,2.8251,0.0016,0.0015,0.0018,0.0019,0.0018,0.0003,0.0,0.0019,2.2979,2.2979,0.0018,0.0319,0,0,1,1
1188,71.16,101.7593,1,-16.6527,-6.5111,-2.5841,0.0015,0.0394,0.4666,2.1226,0.0003,1.3461,0.5662,-20.4927,0.1507,0.0,65.9768,1.9935,2.0591,0.0697,0.0404,0.0129,0.0043,0.3672,0.0586,0.0016,0.0036,9.8177,0.0,95.6801,0.0023,0.004,0.0527,0.0901,0.0035,2.9076,0.0016,0.0015,0.0018,0.0019,0.0018,0.0003,0.0,0.0019,2.2979,2.2979,0.0018,0.0318,0,0,1,1
1189,71.24,101.4595,1,-18.3308,-6.4589,-2.642,0.0015,0.0385,0.4667,2.0948,0.0003,1.2635,0.5422,-20.3492,0.1526,0.0,65.2909,1.3955,2.2879,0.0591,0.0425,0.0144,0.0043,0.4248,0.0503,0.0016,0.004,9.3669,0.0,95.723,0.002,0.0054,0.0489,0.1187,0.0036,3.0187,0.0016,0.0015,0.0018,0.0019,0.0018,0.0003,0.0,0.0019,2.2979,2.2979,0.0018,0.0316,0,0,1,1
1190,71.28,101.5909,1,-18.1593,-6.6339999999999995,-2.3868,0.0015,0.0351,0.4659,1.7203,0.0004,1.1185,0.5037,-19.4151,0.1505,0.0,61.9534,1.2014,2.5128,0.0579,0.043,0.013999999999999999,0.0037,0.3843,0.0505,0.0017,0.004,8.6314,0.0,95.5774,0.0019,0.0045,0.0471,0.1311,0.0035,2.9819,0.0016,0.0015,0.0018,0.0019,0.0018,0.0004,0.0,0.0019,2.2979,2.2979,0.0018,0.0315,0,0,1,1
1191,71.32,101.9627,1,-18.5887,-4.6189,-1.8309,0.0015,0.0328,0.4666,1.4679,0.0005,0.9939,0.4553,-18.6589,0.1519,0.0,59.0167,1.0772,2.9303,0.0609,0.0447,0.013999999999999999,0.0034,0.3481,0.0409,0.0015,0.0044,7.602,0.0,97.0003,0.0017,0.0037,0.0428,0.1196,0.0035,3.1992,0.0016,0.0015,0.0018,0.0019,0.0018,0.0005,0.0,0.0019,2.2979,2.2979,0.0018,0.0314,0,0,1,1
1192,71.36,101.2572,1,-19.4137,-7.4169,-2.8069,0.0014,0.0307,0.4648,1.2611,0.0005,0.9181,0.4512,-17.9581,0.1477,0.0,56.5856,1.055,3.0319,0.0571,0.0459,0.0133,0.003,0.3295,0.0408,0.0014,0.0046,7.4984,0.0,94.8662,0.0015,0.0038,0.0416,0.1215,0.0034,3.3604,0.0016,0.0015,0.0018,0.0019,0.0018,0.0005,0.0,0.0019,2.2979,2.2979,0.0018,0.0313,0,0,1,1
1193,71.4,102.2697,1,-20.2889,-6.9328,-3.1546,0.0014,0.0289,0.4651,1.0796,0.0006,0.8139,0.4166,-17.2334,0.1474,0.0,53.6368,1.0047,3.5419,0.0625,0.0503,0.0128,0.0028,0.3325,0.0481,0.0014,0.0048,6.6531,0.0,95.3178,0.0015,0.0032,0.0377,0.1384,0.0034,3.5518,0.0016,0.0015,0.0018,0.0019,0.0018,0.0006,0.0,0.0019,2.2979,2.2979,0.0018,0.0313,0,0,1,1
1194,71.44,102.3326,1,-19.5623,-7.2425,-3.3665,0.0014,0.0267,0.4648,0.8882,0.0007,0.7383,0.3751,-16.3509,0.1462,0.0,50.5282,1.1078,3.7104,0.0662,0.0509,0.0114,0.0027,0.2911,0.043,0.0014,0.0049,5.6314,0.0,95.0334,0.0012,0.0033,0.0366,0.1299,0.0034,3.8329,0.0016,0.0015,0.0018,0.0019,0.0018,0.0007,0.0,0.0019,2.2979,2.2979,0.0018,0.0313,0,0,1,1
1195,71.48,102.2592,1,-19.3082,-7.1763,-2.7,0.0014,0.0241,0.4644,0.7072,0.0009,0.6577,0.3768,-15.3091,0.1443,0.0,46.9404,1.0671,3.8227,0.0725,0.0525,0.0108,0.0024,0.2998,0.035,0.0014,0.005,5.6559,0.0,95.0956,0.0011,0.0039,0.0356,0.1197,0.0033,4.0029,0.0016,0.0015,0.0018,0.0019,0.0018,0.0009,0.0,0.0019,2.298,2.298,0.0018,0.0313,0,0,1,1
1196,71.56,101.5942,1,-18.7073,-7.2067,-3.1886,0.0014,0.0203,0.4633,0.4787,0.0012,0.5325,0.364,-13.5234,0.1414,0.0,40.6647,0.9565,4.1333,0.0733,0.054000000000000006,0.01,0.0025,0.3107,0.0477,0.0013,0.005,5.2735,0.0,95.0671,0.0009,0.005,0.0357,0.1435,0.0033,4.3208,0.0016,0.0015,0.0018,0.0019,0.0018,0.0012,0.0,0.0019,2.298,2.298,0.0018,0.0313,0,0,1,1
1197,71.6,101.51899999999999,1,-19.8688,-6.2229,-1.6774,0.0013,0.0176,0.4638,0.3503,0.0015,0.4545,0.3871,-12.0962,0.1426,0.0,35.7898,0.8324,4.2462,0.0734,0.0543,0.0093,0.0024,0.2936,0.0546,0.0011,0.0048,5.8358,0.0,95.9122,0.0007,0.006,0.0364,0.1626,0.0032,4.4502,0.0016,0.0014,0.0018,0.0019,0.0018,0.0015,0.0,0.0019,2.298,2.298,0.0018,0.0313,0,0,1,1
1198,71.64,102.5351,1,-19.1621,-6.4788,-2.5814,0.0013,0.0162,0.4642,0.2889,0.0018,0.3991,0.3999,-11.1983,0.1437,0.0,32.3932,0.7596,4.6605,0.0711,0.0544,0.0093,0.0024,0.2656,0.0484,0.0011,0.0045,6.0708,0.0,95.7067,0.0006,0.0064,0.0372,0.1871,0.0032,4.7101,0.0016,0.0014,0.0018,0.0019,0.0018,0.0018,0.0,0.0019,2.298,2.298,0.0018,0.0314,0,0,1,1
1199,71.68,102.2385,1,-18.3796,-7.1168,-3.2523,0.0013,0.0136,0.4629,0.1954,0.0022,0.3401,0.4624,-9.441,0.142,0.0,26.6922,0.7936,4.5138,0.0631,0.0509,0.0093,0.0024,0.2588,0.0569,0.001,0.0044,7.4689,0.0,95.1508,0.0005,0.0059,0.0383,0.2053,0.0033,4.6608,0.0016,0.0014,0.0018,0.0019,0.0018,0.0022,0.0,0.0019,2.298,2.298,0.0018,0.0315,0,0,1,1
1200,71.72,102.1897,1,-19.3381,-5.4808,-2.3852,0.0013,0.0122,0.4622,0.155,0.0025,0.3129,0.5126,-8.4057,0.1408,0.0,23.4533,0.8162,4.3097,0.0594,0.0481,0.0094,0.0024,0.2511,0.0601,0.001,0.0042,8.4796,0.0,96.4561,0.0005,0.0063,0.039,0.2016,0.0033,4.6633,0.0016,0.0014,0.0018,0.0019,0.0018,0.0025,0.0,0.0019,2.298,2.298,0.0018,0.0316,0,0,1,1
1201,71.76,102.6444,1,-18.7943,-6.5433,-2.9856,0.0013,0.0111,0.461,0.1229,0.003,0.2752,0.5119,-7.3474,0.1383,0.0,19.6637,0.8472,4.5867,0.0578,0.0435,0.0091,0.0026,0.2392,0.0551,0.001,0.0039,8.4169,0.0,95.6534,0.0004,0.0058,0.04,0.1945,0.0033,4.6838,0.0016,0.0014,0.0018,0.0019,0.0018,0.003,0.0,0.0019,2.298,2.298,0.0018,0.0317,0,0,1,1
1202,71.8,102.5794,1,-17.9451,-6.5811,-2.6574,0.0013,0.011000000000000001,0.461,0.1186,0.0032,0.2592,0.5273,-7.156000000000001,0.139,0.0,18.6071,0.8228,5.0373,0.0545,0.0397,0.009000000000000001,0.0028,0.2166,0.037000000000000005,0.0009,0.0036,8.6178,0.0,95.6219,0.0004,0.0074,0.0413,0.1823,0.0033,4.582,0.0016,0.0014,0.0018,0.0019,0.0018,0.0032,0.0,0.0019,2.298,2.298,0.0018,0.0318,0,0,1,1
1203,71.88,101.9751,1,-18.4957,-5.5553,-3.937,0.0013,0.01,0.4597,0.0977,0.0035,0.245,0.5387,-6.2974,0.1359,0.0,16.055,0.8688,4.7392,0.0551,0.0383,0.0088,0.0033,0.2025,0.0258,0.0011,0.0035,8.8728,0.0,96.4047,0.0003,0.0068,0.0437,0.1753,0.0032,4.3829,0.0015,0.0014,0.0018,0.0019,0.0018,0.0035,0.0,0.0019,2.298,2.298,0.0018,0.0319,0,0,1,1
1204,71.92,101.8406,1,-19.6877,-5.5814,-4.2395,0.0013,0.0096,0.4585,0.0888,0.0037,0.2353,0.5084,-5.8674,0.1328,0.0,14.6523,0.8578,4.7069,0.0586,0.0354,0.0085,0.0036,0.1832,0.0268,0.0012,0.0031,8.3317,0.0,96.3866,0.0002,0.0068,0.0452,0.1757,0.0032,4.3103,0.0015,0.0014,0.0018,0.0019,0.0018,0.0037,0.0,0.0019,2.298,2.298,0.0018,0.0319,0,0,1,1
1205,71.96,101.6848,1,-19.4999,-6.3878,-4.3791,0.0013,0.0096,0.45899999999999996,0.0876,0.004,0.2227,0.4893,-5.7829999999999995,0.1331,0.0,13.8883,0.7865,5.18,0.0653,0.0346,0.0089,0.0039,0.1698,0.0235,0.0011,0.003,7.8857,0.0,95.7809,0.0002,0.0054,0.0478,0.1645,0.0032,4.096,0.0015,0.0014,0.0018,0.0019,0.0018,0.004,0.0,0.0019,2.298,2.298,0.0018,0.032,0,0,1,1
1206,72.0,102.5358,1,-19.1392,-6.3105,-4.4362,0.0012,0.0098,0.45799999999999996,0.0873,0.0044,0.2074,0.4408,-5.7396,0.1303,0.0,12.9735,0.8301,5.9497,0.0687,0.0338,0.0086,0.0042,0.1685,0.0183,0.001,0.0029,6.7626,0.0,95.8429,0.0002,0.0041,0.0514,0.1539,0.0032,3.8753,0.0015,0.0013,0.0018,0.0019,0.0018,0.0044,0.0,0.0019,2.298,2.298,0.0018,0.0321,0,0,1,1
1207,72.04,102.1672,1,-20.0255,-5.6610000000000005,-4.2671,0.0012,0.0097,0.4565,0.0855,0.0044,0.2071,0.4216,-5.6543,0.1272,0.0,12.7597,0.8357,5.8723,0.0675,0.0335,0.0081,0.0044,0.1681,0.0286,0.0012,0.0026,6.3546,0.0,96.3307,0.0002,0.0042,0.0538,0.1565,0.0033,3.8677,0.0015,0.0013,0.0018,0.0019,0.0018,0.0044,0.0,0.0019,2.298,2.298,0.0018,0.0321,0,0,1,1
1208,72.08,102.5042,1,-19.522000000000002,-5.6291,-4.2171,0.0012,0.01,0.4568,0.0894,0.0047,0.1999,0.3992,-5.8241,0.1279,0.0,12.795,0.7501,6.4066,0.0672,0.034,0.0077,0.0043,0.17300000000000001,0.0248,0.0012,0.0025,5.7453,0.0,96.3533,0.0002,0.0037,0.0647,0.138,0.0032,3.9296,0.0015,0.0013,0.0018,0.0019,0.0018,0.0047,0.0,0.002,2.298,2.298,0.0018,0.0322,0,0,1,1
1209,72.12,102.3093,1,-20.094,-5.9529,-3.5756,0.0011,0.0109,0.4593,0.1024,0.005,0.1916,0.3977,-6.391,0.1362,0.0,13.6168,0.6719,7.4643,0.0729,0.0352,0.0076,0.0043,0.172,0.024,0.0013,0.0026,5.5224,0.0,96.1188,0.0002,0.004,0.0764,0.1249,0.0032,3.9273,0.0015,0.0013,0.0018,0.0019,0.0018,0.005,0.0,0.002,2.298,2.298,0.0018,0.0323,0,0,1,1
1210,72.16,101.4417,1,-20.5625,-5.8494,-4.1261,0.001,0.0116,0.4629,0.1119,0.0055,0.182,0.3812,-6.7465,0.1453,0.0,13.8836,0.5719,8.3749,0.0807,0.034,0.0075,0.004,0.1662,0.0217,0.0013,0.0025,4.963,0.0,96.1952,0.0002,0.0043,0.092,0.1179,0.0033,3.8366,0.0015,0.0013,0.0018,0.0019,0.0018,0.0055,0.0,0.002,2.298,2.298,0.0018,0.0323,0,0,1,1
1211,72.24,102.0459,1,-20.1753,-5.9337,-4.1824,0.0008,0.0155,0.4624,0.1773,0.0068,0.1593,0.3434,-8.6721,0.1868,0.0,16.7675,0.4033,11.899000000000001,0.0851,0.0348,0.006999999999999999,0.0042,0.1632,0.0239,0.0012,0.0024,3.3526,0.0,96.133,0.0002,0.0037,0.1148,0.111,0.0032,3.8581,0.0015,0.0012,0.0018,0.0019,0.0018,0.0068,0.0,0.002,2.298,2.298,0.0018,0.0324,0,0,1,1
